timestamp,product_id,product_name,category,price,currency,amount
2025-11-28T13:14:07Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,6
2025-11-28T13:15:35Z,PROD005,Webcam HD,Electronics,9884.0,JPY,4
2025-11-28T13:16:32Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,4
2025-11-28T13:18:01Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,1
2025-11-28T13:18:16Z,PROD005,Webcam HD,Electronics,65.89,USD,2
2025-11-28T13:19:00Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,7
2025-11-28T13:19:11Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,3
2025-11-28T13:20:31Z,PROD007,Desk Lamp,Office,16.99,GBP,1
2025-11-28T13:21:22Z,PROD005,Webcam HD,Electronics,50.91,GBP,1
2025-11-28T13:21:34Z,PROD002,USB-C Cable,Accessories,8.49,GBP,7
2025-11-28T13:22:05Z,PROD008,Notebook A5,Stationery,4.5,EUR,3
2025-11-28T13:22:33Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,8
2025-11-28T13:23:04Z,PROD001,Wireless Mouse,Electronics,27.49,USD,4
2025-11-28T13:24:22Z,PROD002,USB-C Cable,Accessories,10.99,USD,9
2025-11-28T13:25:36Z,PROD005,Webcam HD,Electronics,59.9,EUR,9
2025-11-28T13:26:01Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,10
2025-11-28T13:26:54Z,PROD004,Laptop Stand,Office,5758.0,JPY,7
2025-11-28T13:27:56Z,PROD005,Webcam HD,Electronics,65.89,USD,10
2025-11-28T13:28:55Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,5
2025-11-28T13:29:42Z,PROD006,Gaming Headset,Electronics,79.0,EUR,7
2025-11-28T13:30:14Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,4
2025-11-28T13:31:18Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,5
2025-11-28T13:32:33Z,PROD004,Laptop Stand,Office,5758.0,JPY,9
2025-11-28T13:32:52Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,3
2025-11-28T13:33:52Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,4
2025-11-28T13:34:28Z,PROD008,Notebook A5,Stationery,4.95,USD,6
2025-11-28T13:35:25Z,PROD007,Desk Lamp,Office,3298.0,JPY,2
2025-11-28T13:36:13Z,PROD006,Gaming Headset,Electronics,67.15,GBP,9
2025-11-28T13:37:08Z,PROD004,Laptop Stand,Office,5758.0,JPY,10
2025-11-28T13:37:48Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,2
2025-11-28T13:38:12Z,PROD008,Notebook A5,Stationery,4.5,EUR,10
2025-11-28T13:39:41Z,PROD004,Laptop Stand,Office,38.39,USD,4
2025-11-28T13:40:33Z,PROD004,Laptop Stand,Office,29.66,GBP,9
2025-11-28T13:40:44Z,PROD006,Gaming Headset,Electronics,79.0,EUR,7
2025-11-28T13:41:51Z,PROD006,Gaming Headset,Electronics,67.15,GBP,5
2025-11-28T13:43:11Z,PROD008,Notebook A5,Stationery,3.82,GBP,7
2025-11-28T13:43:21Z,PROD006,Gaming Headset,Electronics,86.9,USD,1
2025-11-28T13:44:36Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,8
2025-11-28T13:45:30Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,8
2025-11-28T13:46:40Z,PROD004,Laptop Stand,Office,34.9,EUR,5
2025-11-28T13:47:59Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,4
2025-11-28T13:48:48Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,4
2025-11-28T13:50:14Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,2
2025-11-28T13:50:55Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,8
2025-11-28T13:51:17Z,PROD004,Laptop Stand,Office,29.66,GBP,2
2025-11-28T13:52:12Z,PROD008,Notebook A5,Stationery,742.0,JPY,8
2025-11-28T13:53:14Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,4
2025-11-28T13:54:41Z,PROD008,Notebook A5,Stationery,4.95,USD,7
2025-11-28T13:55:23Z,PROD004,Laptop Stand,Office,5758.0,JPY,1
2025-11-28T13:56:01Z,PROD007,Desk Lamp,Office,19.99,EUR,6
2025-11-28T13:56:49Z,PROD007,Desk Lamp,Office,19.99,EUR,1
2025-11-28T13:58:08Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,7
2025-11-28T13:59:35Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,1
2025-11-28T14:00:21Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,4
2025-11-28T14:00:37Z,PROD002,USB-C Cable,Accessories,9.99,EUR,4
2025-11-28T14:01:59Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,5
2025-11-28T14:02:31Z,PROD006,Gaming Headset,Electronics,79.0,EUR,9
2025-11-28T14:03:20Z,PROD007,Desk Lamp,Office,21.99,USD,5
2025-11-28T14:04:36Z,PROD002,USB-C Cable,Accessories,9.99,EUR,2
2025-11-28T14:05:50Z,PROD005,Webcam HD,Electronics,65.89,USD,5
2025-11-28T14:06:10Z,PROD006,Gaming Headset,Electronics,67.15,GBP,9
2025-11-28T14:06:34Z,PROD006,Gaming Headset,Electronics,67.15,GBP,4
2025-11-28T14:07:41Z,PROD006,Gaming Headset,Electronics,67.15,GBP,4
2025-11-28T14:08:12Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,1
2025-11-28T14:08:40Z,PROD002,USB-C Cable,Accessories,9.99,EUR,8
2025-11-28T14:09:10Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,8
2025-11-28T14:10:16Z,PROD007,Desk Lamp,Office,21.99,USD,2
2025-11-28T14:10:49Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,7
2025-11-28T14:10:59Z,PROD008,Notebook A5,Stationery,4.5,EUR,6
2025-11-28T14:11:38Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,6
2025-11-28T14:12:23Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,9
2025-11-28T14:12:49Z,PROD007,Desk Lamp,Office,21.99,USD,5
2025-11-28T14:13:14Z,PROD006,Gaming Headset,Electronics,79.0,EUR,8
2025-11-28T14:14:16Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,7
2025-11-28T14:15:01Z,PROD008,Notebook A5,Stationery,3.82,GBP,9
2025-11-28T14:16:25Z,PROD006,Gaming Headset,Electronics,86.9,USD,2
2025-11-28T14:17:03Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,8
2025-11-28T14:18:10Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,8
2025-11-28T14:18:47Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,5
2025-11-28T14:19:43Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,4
2025-11-28T14:20:50Z,PROD008,Notebook A5,Stationery,4.95,USD,3
2025-11-28T14:22:12Z,PROD008,Notebook A5,Stationery,742.0,JPY,3
2025-11-28T14:22:43Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,4
2025-11-28T14:23:31Z,PROD005,Webcam HD,Electronics,59.9,EUR,1
2025-11-28T14:23:46Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,2
2025-11-28T14:24:34Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,10
2025-11-28T14:25:31Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,8
2025-11-28T14:26:18Z,PROD008,Notebook A5,Stationery,4.95,USD,1
2025-11-28T14:27:24Z,PROD008,Notebook A5,Stationery,4.5,EUR,8
2025-11-28T14:28:45Z,PROD002,USB-C Cable,Accessories,9.99,EUR,5
2025-11-28T14:30:06Z,PROD001,Wireless Mouse,Electronics,27.49,USD,7
2025-11-28T14:31:24Z,PROD006,Gaming Headset,Electronics,86.9,USD,10
2025-11-28T14:32:39Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,8
2025-11-28T14:33:16Z,PROD005,Webcam HD,Electronics,50.91,GBP,2
2025-11-28T14:34:27Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,4
2025-11-28T14:34:40Z,PROD008,Notebook A5,Stationery,3.82,GBP,8
2025-11-28T14:35:46Z,PROD001,Wireless Mouse,Electronics,27.49,USD,8
2025-11-28T14:36:34Z,PROD002,USB-C Cable,Accessories,10.99,USD,5
2025-11-28T14:37:32Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,7
2025-11-28T14:38:09Z,PROD008,Notebook A5,Stationery,742.0,JPY,3
2025-11-28T14:39:15Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,4
2025-11-28T14:40:34Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,5
2025-11-28T14:41:02Z,PROD002,USB-C Cable,Accessories,10.99,USD,9
2025-11-28T14:41:30Z,PROD002,USB-C Cable,Accessories,8.49,GBP,10
2025-11-28T14:42:12Z,PROD007,Desk Lamp,Office,21.99,USD,9
2025-11-28T14:42:25Z,PROD006,Gaming Headset,Electronics,79.0,EUR,3
2025-11-28T14:42:56Z,PROD008,Notebook A5,Stationery,3.82,GBP,9
2025-11-28T14:44:05Z,PROD008,Notebook A5,Stationery,4.95,USD,6
2025-11-28T14:45:32Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,2
2025-11-28T14:46:25Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,5
2025-11-28T14:47:17Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,4
2025-11-28T14:48:02Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,8
2025-11-28T14:48:14Z,PROD007,Desk Lamp,Office,19.99,EUR,6
2025-11-28T14:48:38Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,2
2025-11-28T14:49:20Z,PROD005,Webcam HD,Electronics,50.91,GBP,2
2025-11-28T14:49:48Z,PROD005,Webcam HD,Electronics,50.91,GBP,7
2025-11-28T14:50:50Z,PROD005,Webcam HD,Electronics,65.89,USD,6
2025-11-28T14:52:04Z,PROD007,Desk Lamp,Office,21.99,USD,8
2025-11-28T14:53:29Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,2
2025-11-28T14:54:08Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,7
2025-11-28T14:55:20Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,8
2025-11-28T14:56:14Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,10
2025-11-28T14:57:05Z,PROD007,Desk Lamp,Office,21.99,USD,6
2025-11-28T14:57:55Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,8
2025-11-28T14:58:33Z,PROD007,Desk Lamp,Office,19.99,EUR,4
2025-11-28T14:59:43Z,PROD005,Webcam HD,Electronics,50.91,GBP,8
2025-11-28T15:00:49Z,PROD007,Desk Lamp,Office,16.99,GBP,1
2025-11-28T15:02:09Z,PROD001,Wireless Mouse,Electronics,27.49,USD,7
2025-11-28T15:02:30Z,PROD007,Desk Lamp,Office,3298.0,JPY,5
2025-11-28T15:02:49Z,PROD007,Desk Lamp,Office,16.99,GBP,6
2025-11-28T15:04:08Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,2
2025-11-28T15:04:45Z,PROD008,Notebook A5,Stationery,3.82,GBP,3
2025-11-28T15:05:59Z,PROD007,Desk Lamp,Office,21.99,USD,1
2025-11-28T15:06:35Z,PROD001,Wireless Mouse,Electronics,27.49,USD,8
2025-11-28T15:06:58Z,PROD002,USB-C Cable,Accessories,9.99,EUR,8
2025-11-28T15:07:51Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,2
2025-11-28T15:08:19Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,8
2025-11-28T15:09:41Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,7
2025-11-28T15:09:51Z,PROD004,Laptop Stand,Office,34.9,EUR,4
2025-11-28T15:10:34Z,PROD007,Desk Lamp,Office,16.99,GBP,7
2025-11-28T15:11:00Z,PROD005,Webcam HD,Electronics,59.9,EUR,8
2025-11-28T15:11:32Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,5
2025-11-28T15:12:18Z,PROD005,Webcam HD,Electronics,59.9,EUR,10
2025-11-28T15:12:43Z,PROD004,Laptop Stand,Office,34.9,EUR,10
2025-11-28T15:13:49Z,PROD005,Webcam HD,Electronics,59.9,EUR,4
2025-11-28T15:14:40Z,PROD004,Laptop Stand,Office,34.9,EUR,7
2025-11-28T15:15:54Z,PROD004,Laptop Stand,Office,38.39,USD,9
2025-11-28T15:16:40Z,PROD006,Gaming Headset,Electronics,79.0,EUR,10
2025-11-28T15:17:37Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,4
2025-11-28T15:18:11Z,PROD005,Webcam HD,Electronics,65.89,USD,7
2025-11-28T15:19:09Z,PROD002,USB-C Cable,Accessories,9.99,EUR,7
2025-11-28T15:19:38Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,10
2025-11-28T15:19:53Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,6
2025-11-28T15:21:05Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,3
2025-11-28T15:21:54Z,PROD007,Desk Lamp,Office,21.99,USD,5
2025-11-28T15:22:23Z,PROD006,Gaming Headset,Electronics,86.9,USD,2
2025-11-28T15:23:45Z,PROD005,Webcam HD,Electronics,59.9,EUR,1
2025-11-28T15:24:37Z,PROD006,Gaming Headset,Electronics,86.9,USD,4
2025-11-28T15:25:16Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,6
2025-11-28T15:26:16Z,PROD004,Laptop Stand,Office,34.9,EUR,4
2025-11-28T15:27:33Z,PROD005,Webcam HD,Electronics,59.9,EUR,5
2025-11-28T15:29:00Z,PROD008,Notebook A5,Stationery,4.5,EUR,6
2025-11-28T15:29:56Z,PROD005,Webcam HD,Electronics,65.89,USD,6
2025-11-28T15:31:26Z,PROD007,Desk Lamp,Office,16.99,GBP,10
2025-11-28T15:32:07Z,PROD004,Laptop Stand,Office,5758.0,JPY,1
2025-11-28T15:32:18Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,6
2025-11-28T15:32:58Z,PROD008,Notebook A5,Stationery,4.95,USD,2
2025-11-28T15:34:05Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,7
2025-11-28T15:35:11Z,PROD005,Webcam HD,Electronics,65.89,USD,3
2025-11-28T15:36:41Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,7
2025-11-28T15:37:49Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,6
2025-11-28T15:38:11Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,6
2025-11-28T15:39:29Z,PROD001,Wireless Mouse,Electronics,27.49,USD,9
2025-11-28T15:40:55Z,PROD004,Laptop Stand,Office,38.39,USD,1
2025-11-28T15:42:09Z,PROD007,Desk Lamp,Office,3298.0,JPY,8
2025-11-28T15:43:35Z,PROD002,USB-C Cable,Accessories,10.99,USD,2
2025-11-28T15:44:32Z,PROD007,Desk Lamp,Office,16.99,GBP,2
2025-11-28T15:45:29Z,PROD005,Webcam HD,Electronics,9884.0,JPY,6
2025-11-28T15:46:27Z,PROD008,Notebook A5,Stationery,3.82,GBP,7
2025-11-28T15:47:21Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,1
2025-11-28T15:47:51Z,PROD006,Gaming Headset,Electronics,86.9,USD,8
2025-11-28T15:48:29Z,PROD008,Notebook A5,Stationery,742.0,JPY,3
2025-11-28T15:49:25Z,PROD007,Desk Lamp,Office,21.99,USD,10
2025-11-28T15:50:02Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,8
2025-11-28T15:51:27Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,8
2025-11-28T15:52:14Z,PROD005,Webcam HD,Electronics,50.91,GBP,10
2025-11-28T15:53:18Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,10
2025-11-28T15:53:53Z,PROD004,Laptop Stand,Office,29.66,GBP,7
2025-11-28T15:54:04Z,PROD002,USB-C Cable,Accessories,10.99,USD,9
2025-11-28T15:54:50Z,PROD008,Notebook A5,Stationery,3.82,GBP,2
2025-11-28T15:56:18Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,1
2025-11-28T15:57:13Z,PROD004,Laptop Stand,Office,34.9,EUR,8
2025-11-28T15:58:24Z,PROD005,Webcam HD,Electronics,65.89,USD,7
2025-11-28T15:58:59Z,PROD007,Desk Lamp,Office,19.99,EUR,2
2025-11-28T15:59:52Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,3
2025-11-28T16:01:19Z,PROD008,Notebook A5,Stationery,4.95,USD,6
2025-11-28T16:02:03Z,PROD006,Gaming Headset,Electronics,67.15,GBP,6
2025-11-28T16:03:27Z,PROD002,USB-C Cable,Accessories,10.99,USD,2
2025-11-28T16:04:52Z,PROD008,Notebook A5,Stationery,742.0,JPY,10
2025-11-28T16:05:35Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,6
2025-11-28T16:06:59Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,6
2025-11-28T16:07:55Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,10
2025-11-28T16:08:15Z,PROD008,Notebook A5,Stationery,4.95,USD,8
2025-11-28T16:08:54Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,2
2025-11-28T16:09:32Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,8
2025-11-28T16:10:37Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,4
2025-11-28T16:11:13Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,3
2025-11-28T16:12:36Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,6
2025-11-28T16:13:13Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,6
2025-11-28T16:14:02Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,3
2025-11-28T16:15:24Z,PROD007,Desk Lamp,Office,16.99,GBP,5
2025-11-28T16:15:58Z,PROD006,Gaming Headset,Electronics,79.0,EUR,3
2025-11-28T16:16:47Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,1
2025-11-28T16:18:16Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,7
2025-11-28T16:19:28Z,PROD008,Notebook A5,Stationery,3.82,GBP,2
2025-11-28T16:20:58Z,PROD004,Laptop Stand,Office,38.39,USD,7
2025-11-28T16:22:05Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,6
2025-11-28T16:23:20Z,PROD008,Notebook A5,Stationery,4.95,USD,4
2025-11-28T16:24:15Z,PROD001,Wireless Mouse,Electronics,27.49,USD,4
2025-11-28T16:25:38Z,PROD004,Laptop Stand,Office,5758.0,JPY,6
2025-11-28T16:25:58Z,PROD002,USB-C Cable,Accessories,10.99,USD,3
2025-11-28T16:27:04Z,PROD005,Webcam HD,Electronics,9884.0,JPY,6
2025-11-28T16:27:21Z,PROD001,Wireless Mouse,Electronics,27.49,USD,3
2025-11-28T16:28:02Z,PROD008,Notebook A5,Stationery,3.82,GBP,6
2025-11-28T16:29:25Z,PROD005,Webcam HD,Electronics,50.91,GBP,1
2025-11-28T16:30:27Z,PROD007,Desk Lamp,Office,3298.0,JPY,8
2025-11-28T16:31:57Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,2
2025-11-28T16:33:03Z,PROD002,USB-C Cable,Accessories,8.49,GBP,3
2025-11-28T16:34:12Z,PROD004,Laptop Stand,Office,38.39,USD,6
2025-11-28T16:34:24Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,2
2025-11-28T16:35:38Z,PROD008,Notebook A5,Stationery,742.0,JPY,7
2025-11-28T16:36:09Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,9
2025-11-28T16:37:01Z,PROD007,Desk Lamp,Office,21.99,USD,8
2025-11-28T16:37:48Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,5
2025-11-28T16:38:37Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,6
2025-11-28T16:39:31Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,1
2025-11-28T16:40:46Z,PROD002,USB-C Cable,Accessories,9.99,EUR,4
2025-11-28T16:41:45Z,PROD005,Webcam HD,Electronics,65.89,USD,1
2025-11-28T16:42:42Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,9
2025-11-28T16:43:28Z,PROD002,USB-C Cable,Accessories,8.49,GBP,10
2025-11-28T16:43:40Z,PROD006,Gaming Headset,Electronics,86.9,USD,3
2025-11-28T16:44:33Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,9
2025-11-28T16:45:30Z,PROD004,Laptop Stand,Office,38.39,USD,4
2025-11-28T16:46:49Z,PROD006,Gaming Headset,Electronics,79.0,EUR,7
2025-11-28T16:47:12Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,5
2025-11-28T16:48:08Z,PROD005,Webcam HD,Electronics,65.89,USD,5
2025-11-28T16:49:01Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,3
2025-11-28T16:49:32Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,8
2025-11-28T16:50:34Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,1
2025-11-28T16:50:51Z,PROD007,Desk Lamp,Office,16.99,GBP,5
2025-11-28T16:51:43Z,PROD004,Laptop Stand,Office,5758.0,JPY,4
2025-11-28T16:52:47Z,PROD004,Laptop Stand,Office,38.39,USD,3
2025-11-28T16:53:43Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,6
2025-11-28T16:54:01Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,2
2025-11-28T16:54:14Z,PROD002,USB-C Cable,Accessories,10.99,USD,4
2025-11-28T16:55:08Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,8
2025-11-28T16:56:37Z,PROD008,Notebook A5,Stationery,4.5,EUR,3
2025-11-28T16:57:03Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,7
2025-11-28T16:57:37Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,2
2025-11-28T16:58:36Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,6
2025-11-28T16:58:59Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,6
2025-11-28T16:59:10Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,8
2025-11-28T17:00:13Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,1
2025-11-28T17:01:42Z,PROD002,USB-C Cable,Accessories,10.99,USD,9
2025-11-28T17:02:40Z,PROD002,USB-C Cable,Accessories,10.99,USD,5
2025-11-28T17:04:05Z,PROD008,Notebook A5,Stationery,4.95,USD,6
2025-11-28T17:04:56Z,PROD006,Gaming Headset,Electronics,67.15,GBP,2
2025-11-28T17:05:13Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,4
2025-11-28T17:05:48Z,PROD004,Laptop Stand,Office,5758.0,JPY,10
2025-11-28T17:06:19Z,PROD008,Notebook A5,Stationery,4.5,EUR,7
2025-11-28T17:07:15Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,9
2025-11-28T17:07:55Z,PROD007,Desk Lamp,Office,21.99,USD,2
2025-11-28T17:09:15Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,4
2025-11-28T17:09:40Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,7
2025-11-28T17:10:53Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,4
2025-11-28T17:11:48Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,2
2025-11-28T17:12:37Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,8
2025-11-28T17:12:54Z,PROD001,Wireless Mouse,Electronics,27.49,USD,10
2025-11-28T17:14:23Z,PROD007,Desk Lamp,Office,16.99,GBP,3
2025-11-28T17:15:01Z,PROD007,Desk Lamp,Office,3298.0,JPY,6
2025-11-28T17:16:22Z,PROD005,Webcam HD,Electronics,59.9,EUR,9
2025-11-28T17:16:35Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,9
2025-11-28T17:16:57Z,PROD001,Wireless Mouse,Electronics,27.49,USD,3
2025-11-28T17:17:32Z,PROD007,Desk Lamp,Office,19.99,EUR,6
2025-11-28T17:18:09Z,PROD004,Laptop Stand,Office,29.66,GBP,1
2025-11-28T17:19:02Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,3
2025-11-28T17:19:36Z,PROD002,USB-C Cable,Accessories,9.99,EUR,1
2025-11-28T17:20:30Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,5
2025-11-28T17:21:27Z,PROD005,Webcam HD,Electronics,65.89,USD,1
2025-11-28T17:22:40Z,PROD002,USB-C Cable,Accessories,9.99,EUR,8
2025-11-28T17:23:28Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,10
2025-11-28T17:24:11Z,PROD008,Notebook A5,Stationery,4.5,EUR,2
2025-11-28T17:24:59Z,PROD007,Desk Lamp,Office,16.99,GBP,2
2025-11-28T17:26:29Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,5
2025-11-28T17:27:43Z,PROD007,Desk Lamp,Office,19.99,EUR,6
2025-11-28T17:28:15Z,PROD004,Laptop Stand,Office,29.66,GBP,4
2025-11-28T17:29:25Z,PROD005,Webcam HD,Electronics,9884.0,JPY,4
2025-11-28T17:30:15Z,PROD008,Notebook A5,Stationery,4.95,USD,10
2025-11-28T17:30:40Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,9
2025-11-28T17:31:09Z,PROD004,Laptop Stand,Office,34.9,EUR,8
2025-11-28T17:31:28Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,10
2025-11-28T17:32:55Z,PROD007,Desk Lamp,Office,16.99,GBP,6
2025-11-28T17:33:40Z,PROD004,Laptop Stand,Office,5758.0,JPY,2
2025-11-28T17:34:24Z,PROD002,USB-C Cable,Accessories,10.99,USD,7
2025-11-28T17:35:11Z,PROD007,Desk Lamp,Office,3298.0,JPY,8
2025-11-28T17:35:35Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,6
2025-11-28T17:35:54Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,8
2025-11-28T17:37:24Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,8
2025-11-28T17:37:53Z,PROD005,Webcam HD,Electronics,65.89,USD,1
2025-11-28T17:38:11Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,8
2025-11-28T17:38:45Z,PROD005,Webcam HD,Electronics,65.89,USD,5
2025-11-28T17:40:01Z,PROD002,USB-C Cable,Accessories,9.99,EUR,8
2025-11-28T17:40:33Z,PROD004,Laptop Stand,Office,34.9,EUR,4
2025-11-28T17:41:47Z,PROD006,Gaming Headset,Electronics,79.0,EUR,8
2025-11-28T17:42:51Z,PROD008,Notebook A5,Stationery,742.0,JPY,5
2025-11-28T17:43:03Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,7
2025-11-28T17:43:22Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,10
2025-11-28T17:44:00Z,PROD004,Laptop Stand,Office,29.66,GBP,6
2025-11-28T17:44:10Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,7
2025-11-28T17:44:27Z,PROD006,Gaming Headset,Electronics,67.15,GBP,2
2025-11-28T17:44:44Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,3
